1.00000e+00,1.00000e+00,2.00900e+03,7.82000e+02,1.16469e+07,2.22532e+06,-4.61851e+04,1.43502e+05,1.17995e+06,5.05568e+04,3.12068e-01,5.55169e+00,5.69083e+08,1.02389e-01,1.02185e+06,2.31679e-01,3.48624e-01,4.65576e-01,6.54966e-01,7.90270e-01,3.13567e-02,-2.42011e-02,4.18432e-02,5.30919e+05,3.61972e+01,9.93279e-01,9.72976e-01,2.78048e-01,4.00000e+01,9.64939e-01,-2.44449e-01,6.57893e-01,1.00000e+00,7.69231e-02
1.00000e+00,1.00000e+00,2.05900e+03,7.29000e+02,6.23334e+03,2.25430e+03,2.16739e+02,1.85104e+02,1.17714e+03,-9.46438e+00,-5.79916e-02,3.29079e-02,1.24315e+06,3.17556e-01,1.61313e+03,1.47838e-01,2.81988e-01,4.21397e-01,5.92107e-01,7.89502e-01,6.71817e-04,1.00705e-02,2.50081e+00,8.00242e+02,2.28429e+01,9.95727e-01,9.65521e-01,4.17777e-02,1.00000e+00,7.11313e-01,-2.41462e+00,7.95147e-01,8.61532e-01,0.00000e+00
1.00000e+00,1.00000e+00,2.40000e+02,1.60800e+03,2.45449e+06,1.47599e+06,2.29808e+05,1.11266e+05,8.63849e+05,5.21632e+04,4.39658e-01,3.62436e-01,6.05233e+08,3.76979e-01,1.37824e+06,1.43932e-01,3.70144e-01,5.29507e-01,6.94191e-01,8.41527e-01,1.22112e-02,-2.30871e-03,7.91306e-02,6.85436e+05,1.55356e+02,9.77689e-01,9.75350e-01,4.00932e-01,2.65000e+02,3.98747e-01,-2.00146e+00,8.18167e-01,1.00000e+00,1.60000e-01
1.00000e+00,1.00000e+00,3.34000e+02,1.19500e+03,1.59382e+05,1.82679e+04,1.42166e+03,1.78088e+03,1.09887e+04,-4.75343e+02,-3.11749e-01,8.25645e-01,2.65068e+07,2.08233e-01,1.12969e+04,1.32699e-01,2.60495e-01,3.75984e-01,5.38897e-01,7.47340e-01,3.77618e-03,6.86106e-04,1.29012e+00,5.66878e+03,2.63660e+01,8.71223e-01,8.24062e-01,1.44516e-01,6.00000e+00,9.93825e-01,-1.36175e+00,6.96033e-01,1.00000e+00,1.60000e-01
1.00000e+00,1.00000e+00,3.63000e+02,7.70000e+02,2.96918e+04,1.76103e+04,1.75004e+03,3.03161e+03,9.68436e+03,-1.14076e+03,-8.48346e-01,3.28065e-01,2.14820e+06,3.61271e-01,1.45989e+04,1.58113e-01,3.12089e-01,4.71436e-01,6.63699e-01,8.30377e-01,8.45451e-03,-6.75904e-03,2.96148e-01,6.85783e+03,9.65344e+01,8.41480e-01,6.79909e-01,3.75506e-01,4.76000e+02,4.43731e-01,-1.13866e+00,8.25420e-01,1.00000e+00,2.30769e-01
1.00000e+00,1.00000e+00,4.36000e+02,1.01900e+03,3.37841e+04,1.72901e+04,2.40306e+03,3.48496e+03,9.33960e+03,-9.67922e+02,-7.43489e-01,2.55071e-01,2.76960e+06,3.58941e-01,1.42111e+04,1.75351e-01,3.35722e-01,4.80660e-01,6.61844e-01,8.28280e-01,7.52372e-03,-1.30762e-03,2.96998e-01,6.83019e+03,1.15621e+02,9.29333e-01,8.14804e-01,3.56964e-01,3.66000e+02,4.93952e-01,-4.66691e-01,8.31602e-01,1.00000e+00,2.08333e-01
1.00000e+00,1.00000e+00,6.37000e+02,1.58900e+03,1.07635e+06,1.35669e+05,1.26605e+03,-3.94578e+03,1.04836e+05,-9.42297e+03,-6.49213e-01,-6.20828e+00,1.58826e+08,1.79226e-01,1.28670e+05,1.72693e-01,3.31024e-01,5.27639e-01,6.84861e-01,8.90865e-01,2.37772e-03,8.48608e-03,1.64172e-01,6.35364e+04,1.55139e+01,9.89816e-01,9.31409e-01,2.98755e-01,1.76000e+02,9.92872e-01,-1.41648e+00,7.51002e-01,1.00000e+00,4.16667e-02
1.00000e+00,1.00000e+00,6.54000e+02,1.79000e+03,1.46765e+05,8.60509e+04,-4.94534e+03,-2.14494e+04,4.68080e+04,4.63501e+03,7.19056e-01,-1.72323e+00,4.77687e+06,1.75734e-01,3.46586e+04,5.89606e-02,1.20297e-01,2.19208e-01,4.58016e-01,7.36369e-01,6.76344e-02,1.58259e-02,2.18088e-02,1.41996e+04,4.50177e+01,9.82349e-01,9.74323e-01,3.68441e-01,3.83000e+02,7.54039e-01,-1.59321e-01,7.52548e-01,1.00000e+00,0.00000e+00
1.00000e+00,1.00000e+00,6.76000e+02,1.18700e+03,2.27356e+06,1.84319e+06,-1.27074e+05,-2.10688e+05,1.13327e+06,1.44499e+05,9.18475e-01,3.06287e-01,4.19486e+08,4.17033e-01,1.95766e+06,1.61144e-01,4.26966e-01,5.62698e-01,6.99397e-01,9.16476e-01,6.08725e-03,8.78675e-03,1.38155e-01,9.82065e+05,2.00359e+02,8.92616e-01,7.68454e-01,4.16649e-01,5.91000e+02,2.70024e-01,4.23463e-01,8.47719e-01,1.00000e+00,1.20000e-01
1.00000e+00,1.00000e+00,6.80000e+02,1.87000e+03,2.87600e+06,2.15313e+06,-1.57757e+05,-5.46991e+05,1.17109e+06,1.30587e+05,8.13002e-01,-1.14131e+00,4.94853e+08,2.64687e-01,1.12253e+06,8.49789e-02,1.74940e-01,2.86584e-01,6.05701e-01,7.82787e-01,5.65740e-02,2.05306e-02,3.36372e-02,5.05143e+05,8.26878e+01,9.99831e-01,9.65590e-01,3.89707e-01,4.85000e+02,5.27479e-01,-6.72579e-02,7.80250e-01,1.00000e+00,1.53846e-01
1.00000e+00,1.00000e+00,6.93000e+02,1.37300e+03,9.74318e+07,1.97525e+07,-5.48901e+06,-4.26213e+06,1.18636e+07,8.03679e+05,4.87474e-01,1.81615e+00,1.94489e+09,2.69901e-01,1.66305e+07,1.72826e-01,3.25153e-01,4.78612e-01,6.80836e-01,8.75007e-01,4.78632e-03,3.00649e-02,5.50067e-02,8.32746e+06,4.01382e+01,9.82293e-01,9.68720e-01,2.52546e-01,1.58000e+02,9.33721e-01,-9.27691e-01,8.28588e-01,1.00000e+00,2.50000e-01
1.00000e+00,1.00000e+00,7.33000e+02,1.34000e+02,2.77203e+06,2.51561e+06,2.67561e+05,9.71821e+04,1.30235e+06,-1.47718e+05,-8.30546e-01,-7.94356e-01,7.63603e+07,3.55243e-01,1.97304e+06,2.47997e-01,3.42362e-01,4.62264e-01,5.93124e-01,7.07408e-01,5.16755e-02,-1.62754e-02,8.26549e-03,9.70067e+05,2.65833e+02,8.53615e-01,6.90212e-01,3.59460e-01,3.23000e+02,2.29734e-01,-2.14797e+00,8.20669e-01,1.00000e+00,2.00000e-01
1.00000e+00,1.00000e+00,7.59000e+02,1.06300e+03,2.94783e+05,3.64981e+04,-2.11936e+03,-5.60743e+03,2.11499e+04,2.75084e+02,9.37747e-02,-5.52624e+00,2.35410e+07,9.48509e-02,1.67354e+04,1.03794e-01,2.12829e-01,3.27598e-01,4.55809e-01,5.90493e-01,1.38983e-02,1.59214e-02,1.20798e+00,8.15349e+03,1.82419e+01,9.88607e-01,9.67169e-01,9.79155e-02,2.00000e+00,9.71545e-01,-3.86777e+00,6.40602e-01,1.00000e+00,0.00000e+00
1.00000e+00,1.00000e+00,7.84000e+02,1.60200e+03,1.36075e+06,5.02063e+05,-3.95071e+03,7.66068e+04,3.12134e+05,-3.45568e+04,-7.97716e-01,1.77711e-01,1.29799e+08,3.46217e-01,5.33326e+05,2.73220e-01,4.36452e-01,5.70465e-01,7.20416e-01,8.74825e-01,0.00000e+00,-3.36967e-02,9.97261e-02,2.32215e+05,7.11444e+01,9.99011e-01,9.40917e-01,3.72756e-01,3.86000e+02,5.80773e-01,-5.61709e-01,8.63163e-01,1.00000e+00,1.92308e-01
1.00000e+00,1.00000e+00,8.79000e+02,1.83800e+03,7.15546e+04,1.44955e+04,-3.80632e+02,-2.63373e+03,9.01218e+03,1.11554e+03,8.92314e-01,-1.30453e+00,1.70485e+07,3.61187e-01,1.52442e+04,2.14294e-01,4.30782e-01,5.81991e-01,7.25529e-01,8.71232e-01,4.43686e-03,3.75171e-03,2.74307e-01,6.62896e+03,1.93465e+01,9.99417e-01,9.35512e-01,4.13214e-01,5.71000e+02,8.84038e-01,2.52540e-01,8.17490e-01,1.00000e+00,1.36364e-01
1.00000e+00,1.00000e+00,9.04000e+02,2.44000e+02,7.43508e+04,5.58630e+04,-3.96151e+03,-5.73080e+03,2.92706e+04,7.12901e+02,1.75237e-01,-5.36362e-02,3.40610e+06,3.21021e-01,4.30740e+04,1.67173e-01,3.21029e-01,4.42839e-01,5.84672e-01,7.88434e-01,3.15860e-02,-2.51847e-02,5.19134e-02,2.08967e+04,3.58261e+02,9.96583e-01,9.67969e-01,2.47167e-01,1.12000e+02,3.44862e-01,-1.10748e-01,8.19898e-01,1.00000e+00,1.36364e-01
1.00000e+00,2.00000e+00,1.12700e+03,1.67200e+03,1.26494e+05,6.66290e+04,-2.98782e+03,-2.34675e+03,3.57605e+04,4.49998e+03,9.04741e-01,-1.49548e-01,1.83376e+07,3.28104e-01,5.15664e+04,1.52983e-01,3.19515e-01,4.80024e-01,6.71644e-01,8.33527e-01,4.34202e-03,1.50200e-02,2.53432e-01,2.63608e+04,7.14828e+01,9.19901e-01,7.86135e-01,3.85960e-01,5.29000e+02,4.85981e-01,-8.59127e-01,7.98946e-01,1.00000e+00,2.17391e-01
1.00000e+00,2.00000e+00,1.28300e+03,3.28000e+02,4.12746e+06,1.21474e+06,-1.77579e+04,1.82362e+05,6.52076e+05,-6.30992e+04,-7.05488e-01,2.62703e+00,5.14802e+08,1.63894e-01,4.69763e+05,7.30170e-02,1.50802e-01,2.40723e-01,4.49030e-01,7.49274e-01,5.64118e-02,-2.55699e-02,3.39717e-02,2.14849e+05,4.53236e+01,9.69758e-01,9.44533e-01,3.33229e-01,3.15000e+02,8.56439e-01,-1.72029e+00,6.86790e-01,1.00000e+00,1.53846e-01
1.00000e+00,2.00000e+00,1.28300e+03,3.34000e+02,6.45630e+06,1.24617e+06,-2.85761e+05,-1.71669e+05,8.71707e+05,1.07214e+05,9.01348e-01,1.03798e+00,2.98875e+08,4.66919e-01,1.60908e+06,2.86238e-01,4.50650e-01,6.68638e-01,8.35604e-01,9.28670e-01,3.15259e-04,-3.15060e-04,1.36678e-02,7.99617e+05,2.25867e+01,9.95516e-01,9.50555e-01,4.23827e-01,6.46000e+02,9.04222e-01,-3.86709e-01,8.49869e-01,1.00000e+00,2.00000e-01
1.00000e+00,2.00000e+00,1.36000e+02,1.61500e+03,3.35863e+06,2.39408e+06,1.46472e+05,-1.12939e+05,1.10172e+06,-1.04183e+05,-7.07315e-01,-1.57273e+00,5.15533e+08,1.96660e-01,1.39136e+06,1.96022e-01,3.71755e-01,4.85312e-01,6.32301e-01,8.00896e-01,1.94926e-02,-1.20594e-02,2.08433e-01,6.27962e+05,1.10126e+02,9.79036e-01,9.61461e-01,3.52593e-01,4.04000e+02,5.48856e-01,6.34201e-02,7.72466e-01,1.00000e+00,0.00000e+00
1.00000e+00,2.00000e+00,1.43000e+02,1.88900e+03,6.38715e+06,3.67187e+06,-1.94012e+06,-1.92414e+06,2.08382e+06,5.40374e+04,1.93649e-01,-1.92985e-01,5.67322e+08,4.10217e-01,3.28710e+06,1.07768e-01,2.82351e-01,4.99094e-01,7.16511e-01,8.57620e-01,4.33705e-03,-1.54799e-03,1.01649e-01,1.56441e+06,1.25508e+02,9.90519e-01,9.56912e-01,3.53659e-01,3.86000e+02,4.31579e-01,-4.29288e-01,8.18915e-01,1.00000e+00,2.80000e-01
1.00000e+00,2.00000e+00,1.52000e+02,1.86800e+03,9.98438e+05,5.48483e+05,-7.97305e+04,-1.00803e+05,3.40154e+05,3.36727e+04,7.34842e-01,1.41540e-01,9.98630e+07,3.31858e-01,5.96683e+05,2.22552e-01,4.53685e-01,6.11247e-01,7.71453e-01,9.03694e-01,9.48767e-03,4.10872e-03,1.67010e-01,3.15754e+05,1.48003e+02,9.98142e-01,9.43387e-01,4.13352e-01,5.81000e+02,3.58723e-01,-1.57508e+00,8.45598e-01,1.00000e+00,1.60000e-01
1.00000e+00,2.00000e+00,1.56900e+03,1.72900e+03,2.15140e+06,1.47092e+06,-2.62072e+03,3.49176e+05,8.19573e+05,7.71575e+04,6.87729e-01,1.56252e+00,1.20594e+08,1.47475e-01,8.04650e+05,8.66984e-02,2.07718e-01,3.05678e-01,4.69665e-01,8.00226e-01,7.14726e-02,-5.84975e-03,2.86334e-02,2.75674e+05,8.45124e+01,9.80463e-01,9.68920e-01,3.62567e-01,3.67000e+02,6.89347e-01,-2.47993e+00,7.66996e-01,1.00000e+00,1.53846e-01
1.00000e+00,2.00000e+00,1.67700e+03,1.70700e+03,9.66663e+05,8.71782e+05,-1.24668e+05,-1.54286e+05,4.94912e+05,4.42357e+04,6.44685e-01,3.29195e-01,1.12572e+08,3.37174e-01,6.20991e+05,1.93369e-01,2.89785e-01,3.71348e-01,5.77744e-01,9.00439e-01,2.42718e-03,-8.18678e-03,3.04327e-02,3.56736e+05,1.76704e+02,9.83147e-01,9.68921e-01,3.50592e-01,3.76000e+02,3.20194e-01,-1.74301e-01,8.26586e-01,1.00000e+00,1.60000e-01
1.00000e+00,2.00000e+00,1.67800e+03,1.71000e+03,2.14762e+06,1.91807e+06,-5.24316e+03,3.78725e+04,8.58059e+05,-1.01701e+05,-8.65499e-01,-3.62240e-01,4.80271e+07,2.43019e-01,7.95915e+05,9.43737e-02,1.93138e-01,2.36206e-01,2.96732e-01,7.12148e-01,7.36874e-02,-1.90242e-02,6.78996e-03,4.32180e+05,1.77152e+02,9.54162e-01,9.47832e-01,3.61577e-01,3.36000e+02,4.95551e-01,-2.08804e+00,7.22304e-01,1.00000e+00,1.20000e-01
1.00000e+00,2.00000e+00,1.98100e+03,1.47800e+03,5.81617e+05,4.52735e+05,1.23171e+04,5.39546e+04,2.49029e+05,-2.95129e+04,-8.55521e-01,4.31980e-01,1.09497e+08,3.49386e-01,3.03527e+05,7.98505e-02,2.11496e-01,3.72301e-01,6.40899e-01,9.00992e-01,1.00787e-02,-2.51810e-02,2.15223e-01,1.46607e+05,1.16855e+02,8.76084e-01,8.49773e-01,3.66169e-01,4.80000e+02,4.32169e-01,6.42868e-02,7.70650e-01,1.00000e+00,2.00000e-01
1.00000e+00,2.00000e+00,2.01200e+03,1.83400e+03,8.83770e+05,4.01505e+05,1.38706e+05,1.36388e+05,2.50054e+05,1.90856e+04,5.49584e-01,2.34628e-01,7.95220e+07,4.13595e-01,4.73175e+05,1.87572e-01,4.53723e-01,6.48551e-01,7.81670e-01,8.70287e-01,3.32527e-03,-3.02115e-04,6.40918e-02,2.35920e+05,8.19140e+01,9.80167e-01,9.61105e-01,4.01465e-01,4.87000e+02,3.74622e-01,-1.85100e+00,7.53262e-01,1.00000e+00,2.40000e-01
1.00000e+00,2.00000e+00,2.04000e+02,6.68000e+02,2.90873e+06,1.70746e+06,2.78411e+05,4.64987e+04,1.01279e+06,-1.10897e+05,-8.06112e-01,-4.42505e-01,2.09394e+08,3.58893e-01,1.58454e+06,2.16294e-01,3.70766e-01,4.97890e-01,6.75073e-01,8.56299e-01,1.27348e-03,-8.27235e-03,7.73082e-02,7.17198e+05,1.12071e+02,9.88601e-01,9.75856e-01,4.04458e-01,5.11000e+02,3.87846e-01,-1.34487e+00,8.60192e-01,1.00000e+00,1.92308e-01
1.00000e+00,2.00000e+00,2.06100e+03,1.36800e+03,2.22270e+07,8.32803e+06,1.22246e+06,1.48073e+06,4.69126e+06,-5.47317e+05,-8.44663e-01,4.64621e-01,2.86752e+09,3.76892e-01,6.49619e+06,1.40189e-01,2.95922e-01,4.30344e-01,6.79830e-01,8.57448e-01,1.70015e-02,-1.73000e-02,4.20869e-02,3.36457e+06,4.99193e+01,9.79430e-01,9.27013e-01,3.68682e-01,4.34000e+02,6.05808e-01,-1.53774e+00,8.07457e-01,1.00000e+00,1.53846e-01
1.00000e+00,2.00000e+00,2.21000e+02,1.79000e+02,7.39747e+04,5.64651e+04,-1.52367e+04,-1.71309e+04,2.91111e+04,1.40083e+03,3.48953e-01,1.13563e-01,4.62850e+06,3.36148e-01,4.64486e+04,2.01431e-01,3.51652e-01,4.81337e-01,6.00410e-01,7.47854e-01,2.40494e-02,5.19649e-03,4.04492e-02,2.28225e+04,3.19332e+02,9.94140e-01,9.65733e-01,2.20440e-01,1.71000e+02,3.21858e-01,-2.45973e-01,8.42381e-01,1.00000e+00,1.81818e-01
